id,fecha,comentario,supermercado
193,16/03/2020,Y para sus trabajadores que planes tienen? Son los más expuestos a un contagio.,Grupo Éxito
193,16/03/2020,Por favor mantengan los precios. por que ahora todo lo suben aprovechándose de la situación que estamos viviendo,Grupo Éxito
193,16/03/2020,@exito . Esperando respuesta de una compra en línea que se hizo el viernes. piden los datos al directo. nadie responde. nadie llama. es increíble!!!! Nadie contesta los teléfonos...que pasará?,Grupo Éxito
193,16/03/2020,Ud deben controlar.. Acá en Panamá a raíz de eso los dueños de super. establecieron que ciertos productos sólo puede comprar hasta 3 y así haya para todos,Grupo Éxito
193,16/03/2020,Solo vender dos productos máximo iguales... Para que todos podamos comprar.,Grupo Éxito
193,16/03/2020,Que bueno. por r que no se encuentran tapbocas en menos de $70 o 80 mil pesos cuando en normalidad valen hasta $7.000. los antibacterial a $40 y hasta $50 Mil. Regulen por favor el precio de estos productos. tenemos una Emergencia mundial. no una oportunidad de Negocio @exito y todas las demás cadenas de almacenes por favor suministrarnos de Tapabocas. Jabón y antibacterial a un precio lógico en el que sea proporcional a la demanda y capacidad de pago. Mil Gracias. Y Reitero. esto es una EMERGENCIA. No una oportunidad de Negocio.,Grupo Éxito
193,16/03/2020,Pues pongan limite!!! Va alguien a comprar medio Exito y se lo venden. en lugar de decir NO solo 2 por persona o algo así,Grupo Éxito
194,16/03/2020, Revisa tu direct,Grupo Éxito
194,16/03/2020,Señores Éxito. Realicé un pedido desde el sábado por la App este sería entregado el domingo 15 pues no llego hoy tampoco a llegado reviso el estado del pedido y todavía sale en separación llamo a todas las líneas posibles para que me den una respuesta nadie contesta y si contesta me dicen que me pasarán con el área encargado la verdad es mi primera vez que compraba por este medio pero que desepcio muy mal servicio pésimo espero que por lo menos por este medio me den respuesta,Grupo Éxito
194,16/03/2020,Señores Éxito. Realicé un pedido desde el sábado por la App este sería entregado el domingo 15 pues no llego hoy tampoco a llegado reviso el estado del pedido y todavía sale en separación llamo a todas las líneas posibles para que me den una respuesta nadie contesta y si contesta me dicen que me pasarán con el área encargado la verdad es mi primera vez que compraba por este medio pero que desepcio muy mal servicio pésimo espero que por lo menos por este medio me den respuesta,Grupo Éxito
194,16/03/2020,Pésimo servicio. me tuve que desplazar al éxito más cercano y la respuesta fue que ya había salido el domicilio (1 día después de la entrega establecida) y lo peor de todo menos de la mitad de lo que había pedido porque ellos no contaban con el producto. Entiendo la alta demanda. sin embargo no tienen un protocolo de servicio establecido para dejarle saber al consumidor que no pueden garantizarlo. Que pesar porque así están perdiendo clientes.,Grupo Éxito
194,16/03/2020,Revisen bien sus mercados. yo pedí por la página y llego INCOMPLETO. pilas,Grupo Éxito
194,16/03/2020,Contesten el directo por favor. donde está mi pedido solo quiero saber si aun sigue en curso porque el link de rastreo ya no funciona pero en la página aun sale “preparando el pedido”.,Grupo Éxito
194,16/03/2020,Espero llegue mi pedido! Desde el sábado esperando unas cuantas cosas y aun no llega nada. ni hay razon de nada,Grupo Éxito
194,16/03/2020,Por favor un teléfono para contactar a servicio al cliente del viva Barranquilla,Grupo Éxito
194,16/03/2020,Éxito pésimo servicio realicé un pedido desde el día viernes 13 y aún no recibo el producto y tampoco me dan respuesta.,Grupo Éxito
194,16/03/2020,@exito ..... un retraso de mes y medio. No compren en el @exito por favor,Grupo Éxito
194,16/03/2020,Y uno va a recoger en una hora estipulada y que tampoco está listo. que por demoras mejor lo envían a casa y tampoco.,Grupo Éxito
194,16/03/2020,Después de leer estos comentarios pretenden que compremos en el @exito ?? No hay un ente de control que se apersone de todas estas irregularidades???,Grupo Éxito
194,16/03/2020,Buenos días. hice un pedido por la página que me entregaban ayer en la mañana y aún no ha llegado. llamo a la línea que dan y no contestan. Quisiera saber qué pasa,Grupo Éxito
194,16/03/2020,Pésimo servicio y el problema es q comunicarse con ustedes es imposible,Grupo Éxito
194,16/03/2020,@exitoYo estoy fuera del país estoy mandando a pagar la tarjeta con una persona q esta en Colombia y ni le reciben el dinero q por q no tiene la tarjeta en fisico...q mal atención frontera cerrada por dos meses quien sabe como vamos hacer ..pa dañarle la ,Grupo Éxito
194,16/03/2020,Mi pedido lo realice el sábado y aun no ha llegado es importante ya que son los pañales para mi hija y por teléfono no contestan y por chat tampoco,Grupo Éxito
194,16/03/2020,Buenas noches. quisiera saber si hacen domicilio a mosquera? Y si puedo perdirlo al éxito de mosquera.,Grupo Éxito
194,16/03/2020,El mismo problema se sigue presentando 2 meses despue?s. venden y NO entregan los pedidos. NO COMPREN NADA EN EXITO.COM Nunca llega nada y no responden,Grupo Éxito
195,16/03/2020,Hoy vi a una señora llevando casi 4 carros llenos de papel higiénico. se gastó casi 2 millones en eso deberían es limitar la compra de dichas cosas,Grupo Éxito
195,16/03/2020,Buenas tardes quisiera saber sobre un pedido que se hizo de pago el domingo no ha llegado todavía,Grupo Éxito
195,16/03/2020,Es muy cierto soy empleada y estoy en embarazo y desde antes que esto se pusiera de esta manera nos mandaron a licencia para prevenir contagio....mil gracias,Grupo Éxito
195,16/03/2020,En almacenes Surtimax ya encontramos productos con precios elevados @exito Control por favor,Grupo Éxito
195,16/03/2020,Desde el día sabado 14 se realizo un pedido desde la App atendiendo a las recomendaciones de evitar conglomeraciones. esta es la hora y no ha llegado. Me he cansado de marcar para que me digan algo pero no responden. respeto al usuario. por favor comuniquense y den la cara.,Grupo Éxito
195,16/03/2020,Gracias mil!!!! Hoy en mi exito wow encontré todo! Gracias por garantizar tener los elementos para nuestros hogares,Grupo Éxito
195,16/03/2020,Buenas tardes. En exito no venden tapabocas y antibacteriall????,Grupo Éxito
195,16/03/2020,Muchas gracias excelentes medidas para todos nosotros sus clientes. los felicito ,Grupo Éxito
195,16/03/2020,Deben tomar medidas para que pocas personas no se lleven la mercancía más solicitada,Grupo Éxito
195,16/03/2020,Deberían habilitar todas la cajas . tal cual como lo indicó el estado. hoy fui a éxito cartagena y no estaban las cajas en su totalidad y las filas de personas muy largas y sin las indicaciones de la distancia. control por favor control,Grupo Éxito
195,16/03/2020,Kit a los trabajadores? Con agua? Si no dejan a los empleados tomar ni una gota de agua en los puntos de venta. tampoco los dejan subir a cafeteria,Grupo Éxito
195,16/03/2020,Son absurdas las medidas que toman. de nada sirve dotar a su personal de guantes y tapabocas si la persona que entra enferma va a toser por todos los pasillos y paquetes del mercado,Grupo Éxito
195,16/03/2020,Cumplan especialmente el tema de número de unidades máxima por persona. no se está llevando a cabo.,Grupo Éxito
195,16/03/2020,Varios conocidos han ido a sus almacenes de Cadena y hay desabastecimiento total!! No disque iban a contar eso? Pensaron que con un comunicado la gente iba a hacer caso? Estamos en una sociedad llena de pánico y de falta de empatía. Si no controlan eso muchos nos vamos a quedar sin la oportunidad de suplir una necesidad de manera coherente,Grupo Éxito
195,16/03/2020,Controlar la compra. hacer limitaciones por persona.,Grupo Éxito
195,16/03/2020,Eso es mentira siempre los mayoristas llevan la cantidad que quieren y no dicen nada. cuando los clientes van en verdad ya no hay nada! Conozco quienes compraron y re venden más caro.. tapabocas a 60 la caja,Grupo Éxito
195,16/03/2020,Sus filas están aterradoras y no exigen el metro de distancia entre persona! No están haciendo es nada.,Grupo Éxito
195,16/03/2020,POR FAVOR!!! LA PRIMERA HORA DEL DÍA GARANTÍCELA A LOS MÁS VULNERABLES. CON LOS ESTANTES LLENOS Y LIBRES DE VIRUS Y BACTERIAS ?? ELLOS NECESITAN TAMBIÉN ABASTECERSE CON SEGURIDAD ,Grupo Éxito
195,16/03/2020,Que va.,Grupo Éxito
195,16/03/2020,Son unos irresponsable por que ya viendo la gravedad del asunto con el covid 19 ellos siguen esponiendo a sus empleados hablo de cajeros y empacadores con un tapaboca y guantes eso no es proteger ellos están es puestos por que no quieren cerrar solo les importa el DINERO Y YA por favor piensen en sus trabajadores que si ellos están bien les dan buen rendimiento... Pero no les quitan días de descanso trabajan mas de la cuenta y salen tarde de trabajar por favor mas conciencia ellos también son humanos también se enferman no son inmortales.. Y hablo del almacén de la 134 barrio contry le están sacando las mierda y explotandolos y lo peor es que esas quincenas son una tristeza,Grupo Éxito
195,16/03/2020,Los felicito @exito,Grupo Éxito
195,16/03/2020,Felicitaciones. con su trabajo podemos estar tranquilos en casa @exito Dios los bendiga y les de toda la salud del mundo,Grupo Éxito
196,17/03/2020,Gracias por las medidas. Por favor ayúdennos a pider comprar tapabocas. guantes. alcohol. antibacterial. paños húmedos antibacterial. etc.. por favor,Grupo Éxito
196,17/03/2020,Y si solo se tiene dinero en efectivo???,Grupo Éxito
196,17/03/2020,Entendemos pero lo del dinero si es absurdo,Grupo Éxito
196,17/03/2020,Hoy estuve en.exito centro mayor . adultos mayores x monton . empleados sin.guantes ni tapabocas . no hay sugerencia a la entrada de dichas recomendaciones . y unas filas terriblessssss,Grupo Éxito
196,17/03/2020,Como se supone que el pagar con tarjeta evita el contacto con la persona en caja? Si de igual forma tiene que tomar mi tarjeta. tocar el punto. pasar la tarjeta. tocó yo el punto para poner mi clave. toca la factura y luego la toco yo. Esta recomendación no hace ninguna diferencia.,Grupo Éxito
196,17/03/2020,Guantes de plástico no por favor,Grupo Éxito
196,17/03/2020,Mejor se lavan las manos antes y después.,Grupo Éxito
196,17/03/2020,Con la tarjeta también hay contacto,Grupo Éxito
196,17/03/2020,Hoy fui ha un éxito en Bogotá y uds no están tomando las medidas preventivas en las cajas ni siquiera tienen antibacterial para los cajeros ni limpian las cajas cada vez que pasa un persona pagando,Grupo Éxito
196,17/03/2020,Veo que dice claramente: procura pagar con tarjeta. en ninguna parte dice que solo van a recibir pago con tarjeta. Tolerancia por favor. Es en serio que hay una emergencia y se trata de proteger de la mejor manera a todos. ,Grupo Éxito
196,17/03/2020,En la ceja no hacen nada de eso.,Grupo Éxito
196,17/03/2020,Evita comprar alimentos podridos como los que comercializa @exito puse queja y nadie responde,Grupo Éxito
196,17/03/2020,Igual que aca @vanessaecheverryescobar,Grupo Éxito
196,17/03/2020,Siempre comprometidos con la causa ,Grupo Éxito
196,17/03/2020,No se para que ponen en la app mis compras si no se puede comprar sale todo este producto no puede ser entregado....,Grupo Éxito
196,17/03/2020,El que no tiene tarjeta quédese que no acepta dinero,Grupo Éxito
196,17/03/2020,El personal del éxito debe tener tapabocas y guantes sin excepción. por favor hay que protegerlos a ellos y así protegen a los compradores .. Gracias !!,Grupo Éxito
196,17/03/2020,Igual no se está cumpliendo ... y del éxito nadie dice nada al entrar...,Grupo Éxito
196,17/03/2020,Deberían aceptar pagos de cualquier valor con tarjeta o manilla de Bancolombia. La otra vez no pude pagar sin contacto porque era menor a 5.000 la compra.,Grupo Éxito
196,17/03/2020,Pero eso de comparar solo 4 productos del mismo si le toca hacer el control al personal del éxito. hay personas que no entienden y se quieren llevar todo,Grupo Éxito
196,17/03/2020,Por favor informen sobre los pedidos que se hicieron a domicilio. no hay ningún canal de comunicación disponible.,Grupo Éxito
196,17/03/2020,Y por favor. que la caja de atención prioritaria sea para quienes realmente lo necesitan. hoy cedí mi puesto a un adulto mayor en una caja común. la prioritaria estaba atendiendo personas que al parecer no tenían ninguna condición. Al preguntar quien lo controlaba me dijeron que nadie. solo el cajero. Coherencia por favor...,Grupo Éxito
196,17/03/2020,Señores exito. Qué pasó con mi pedido en linea que hice desde el sábado. Seguro ahora me van a decir que no hay nada. Tengan responsabilidad y respeto para con los clientes. Pedí entre otros artículos pañales y pañitos para mis hijos. No puedo salir de casa a hacer el reclamo porque cono comprenderán los colegios si cumplieron cerrando puertas. Por favor respondan. Ayer escribí y dijeron que por direct y por ahí no contestan,Grupo Éxito
196,17/03/2020,Tan lindos. muchas gracias. Por pensar en el usuario. Aunque nadie los felicite. YO SIN LOS FELICITO. LOS ADMIRO Y LES AGRADEZCO.,Grupo Éxito
196,17/03/2020,Bueno. veo que dejan toda la responsabilidad a las personas que visitan sus almacenes. Podrían ustedes controlar la cantidad de personas que permiten dentro de sus supermercados en cada momento.,Grupo Éxito
196,17/03/2020,La verdad las tarjetas se contagian porq si la ingresa uno que este contagiado el aparato se contamina viene otra persona mete la tarjeta después del que está contagiado y se contagia es una cadena increíble hasta el piso los zapatos no pueden ingresar a casa dejar zapatos a fuera y bañarse,Grupo Éxito
196,17/03/2020,@exito muchas gracias. pongan gel antibacterial ahí para suministrar,Grupo Éxito
196,17/03/2020,Y si no tengo tarjeta ?,Grupo Éxito
196,17/03/2020,Y si no tengo tarjeta ?,Grupo Éxito
196,17/03/2020,Si no cuentan con la capacidad para enfrentar la demanda de pedidos no sigan ofreciendo este servicio.... Llevo más de 24 horas esperando un mercado básico y no he logrado comunicarme con ustedes. ¡¡¡Eso si. ya realizaron el débito de mi cuenta!!!,Grupo Éxito
196,17/03/2020,Recomiendo que el personal que atienda las cajas utilice antibacterial antes y despues de atender a una persona,Grupo Éxito
196,17/03/2020,O mejor no comprar,Grupo Éxito
196,17/03/2020,Pero la tarjeta la toca la cajera,Grupo Éxito
196,17/03/2020,Jajajaja compren con tarjeta para cobrarle el uso de manejo y los intereses éxito nunca da puntada sin dedal,Grupo Éxito
196,17/03/2020,SresÉXITO. excelente recomendación. solo una observación en las tardes que se entregan y datafonos también pueden quedar los Virus. en últimas es solo “dinero en plástico”, si pueden más bien ofrecer al cliente antibacterial como lo están haciendo en restaurantes y demás.,Grupo Éxito
196,17/03/2020,Tarjetas.... es dinero plástico,Grupo Éxito
196,17/03/2020,A pue com tarjeta vam a entregar guantes al entrar,Grupo Éxito
196,17/03/2020,Maravilloso. Por favor no vayan a inflar precios ,Grupo Éxito
196,17/03/2020,Gracias @exito !!,Grupo Éxito
196,17/03/2020,Y los de escasos recursos q no tienen para pagar con tarjetas que no pueden ir a comprar a éxito,Grupo Éxito
196,17/03/2020,Ustedes dan los guantes? O donde se supone que los debo de comprar sino los consigo?,Grupo Éxito
196,17/03/2020,Porfa cumplan con lo de máximo 4 unidades del mismo producto. Debería haber un control en las cajas. @exito,Grupo Éxito
196,17/03/2020,Donde está mi pedido????,Grupo Éxito
196,17/03/2020,Si dicen que el virus dura en la tela horas. entonces es mala idea toser o estornudar en la manga de nuestras camisas. lo mejor son paños desechables,Grupo Éxito
196,17/03/2020,Cuiden sus empleados,Grupo Éxito
196,17/03/2020,Realice mi compra en línea desde el viernes. nadie responde. nadie llama. solo pegan respuestas copiadas. CERO RESPETO. CERO ATENCIÓN. Para cobrar si que rápidos son!!!,Grupo Éxito
196,17/03/2020,El último punto si me parece como absurdo!! El que no maneje tarjeta. no le venden??  Y será que el datáfono no tiene contacto con la gente que compra...,Grupo Éxito
196,17/03/2020,Usuario paga. el @exito no entrega. RECOMENDACON: no compren allí.,Grupo Éxito
197,17/03/2020,Y las personas que traten los domicilios como se cuidan,Grupo Éxito
197,17/03/2020,Buenísimo que multipliquen los esfuerzos. pero sería mejor si respondieran los requerimientos de TODOS los que pedimos. nos cobraron y no llegan las cosas,Grupo Éxito
197,17/03/2020,Desde el viernes hice mi pedido en línea. nadie responde. nadie llama. #grupoexito @exito. #cerorespeto,Grupo Éxito
197,17/03/2020,El usuario paga. el @exito no entrega! Cuidado!,Grupo Éxito
197,17/03/2020,Si no cuentan con la capacidad para enfrentar la demanda de pedidos no sigan ofreciendo este servicio.... Llevo más de 24 horas esperando un mercado básico y no he logrado comunicarme con ustedes. ¡¡¡Eso si. ya realizaron el débito de mi cuenta!!! Exijo respuesta inmediata,Grupo Éxito
197,17/03/2020,Dos días esperando mi pedido. si solicitó un domicilio se entiende que lo requiero con prioridad. si no tienen la capacidad para suplir todas las entregas no lo ofrezcan o den una respuesta. no contestan en la línea telefónica y tampoco envían alguna información que mal servicio @exito,Grupo Éxito
197,17/03/2020,Muy malo el servicio desde el Domingo hice el pedido y a la fecha no ha llegado y lo peor es que registra entregado y nadie da razón de nada la línea esta colapsada ..No sigan ofreciendo este servicio si realmente no cuentan.con la logística para entregarlo,Grupo Éxito
197,17/03/2020,Éxito es una vergüenza . Me tiene triste . Ustedes deberían hacer que la gente que la población tuviera calma al comprar sus productos pero generando pánico ustedes ganan más y la gente compra cosas innecesarias acá lo que ahí que tener es mesura y estar en sus casas .. por qué no le dicen que el pico y placa ambiental está afectando el Abastecimiento a las grandes cadenas ? Por que no dicen que está sacando todo lo que no venden ? Que están vendiendo lo que hacen es un año ? ES UN PROBLEMA DE SALUD PUBLICA NO DE DESABASTECIMIENTO !! ABUSIVOS ...!! Y NOSOTROS ESTAMOS PASANDO DE LA IGNORANCIA A LA ESTUPIDEZ .!,Grupo Éxito
197,17/03/2020,Éxito es una vergüenza . Me tiene triste . Ustedes deberían hacer que la gente que la población tuviera calma al comprar sus productos pero generando pánico ustedes ganan más y la gente compra cosas innecesarias acá lo que ahí que tener es mesura y estar en sus casas .. por qué no le dicen que el pico y placa ambiental está afectando el Abastecimiento a las grandes cadenas ? Por que no dicen que está sacando todo lo que no venden ? Que están vendiendo lo que hacen es un año ? ES UN PROBLEMA DE SALUD PUBLICA NO DE DESABASTECIMIENTO !! ABUSIVOS ...!! Y NOSOTROS ESTAMOS PASANDO DE LA IGNORANCIA A LA ESTUPIDEZ .!,Grupo Éxito
197,17/03/2020,Buenas tardes. hoy fui a tres Exitos y en ninguno pude encontrar el six pack de la leche larga vida marca Exito que siempre compró. Me pueden indicar por favor donde la puedo conseguir. Gracias,Grupo Éxito
197,17/03/2020,Excelente servicio del grupo éxito siempre me han solucionado todos los inconvenientes ,Grupo Éxito
197,17/03/2020,Normalmente domicilios éxito es bueno. siempre pido por shi. pero ante la coyuntura evito no llevarme una mala experiencia y prefiero ir a mercar al almacén. obvio con medidas preventivas.,Grupo Éxito
197,17/03/2020,yo no.puedo decir lo mismo me parece q nos brindan un servicio muy bueno y q hay q entender q si no llegan los pedidos a tiempo es por la situacion q se esta viviendo de verdad tengamos paciencia x q ellos en estos momentos estan haciendo todo lo posible por surtir y brindarnos la mejor atencion y cuidados posibles un buen dia,Grupo Éxito
197,17/03/2020,A mí mes ido súper bien con los pedidos a tiempo el día y a la hora que dicen. gracias éxito,Grupo Éxito
197,17/03/2020,Es verdad.... Mucha propaganda de buen servicio y nada de eso... Hice una compra y recibe y q fiasco y lo peor todos se lavan las manos y nadie responde..... Dejen de ofrecer lo q NO dan,Grupo Éxito
197,17/03/2020,Desde que no sea el coronavirus,Grupo Éxito
198,18/03/2020,Los amo,Grupo Éxito
198,18/03/2020,Queremos saber,Grupo Éxito
198,18/03/2020,Deberia existir esta Empresa aqui tambien ???? son Excelentes!,Grupo Éxito
198,18/03/2020,Gracias ,Grupo Éxito
198,18/03/2020,Y para cuando dejan el plástico innecesario en frutas y verduras? ¡También ayuden al medio ambiente!,Grupo Éxito
198,18/03/2020,Mi esposo a comprado en las sedes éxito ejecutivos y Cartagena y me dice no estaban aplicando medidas que comentan,Grupo Éxito
198,18/03/2020,Excelente media la de limitar las raciones por cliente muchas gracias,Grupo Éxito
198,18/03/2020,Claro hay que comenzar a controlar los. Productos porque los comprar y los revenden más caros,Grupo Éxito
198,18/03/2020,Buenos dias. ya hay disponibilidad de gel antibacterial y mascarillas?,Grupo Éxito
198,18/03/2020,mi sugerencia para los almacenes exito . dejar entrar por tandas y cerrar piuertas como lo estan haciendo otros almacenes de cadena. y por una ouerta entra y por la otra salen . tienen que pensar tambien en los empleados . ellos tambien los tienen que cuidar hay mucha gente en estos almacenes ...,Grupo Éxito
198,18/03/2020,Tapabocas. gel. alcohol???? Cuales????,Grupo Éxito
198,18/03/2020,En el Éxito Niza Bogota . NO ES ASÍ. Las bandas transportadas donde se coloca los productos para comprar en la caja. están demasiada sucias. Le solicite al cajero limpiar y saco un trapo de lo más sucio . Por favor generar control,Grupo Éxito
198,18/03/2020,Es importante que los vigilantes estén con tapabocas. son seres humanos y también merecen protección. ademas el cuidado es para todos,Grupo Éxito
198,18/03/2020,Les llegó su agosto!! Ojalá estaba vez sean más diligentes en las cajas. aprendan de Zapatoca. las cajeras despachan a mil!!! El Éxito me gusta. pero perder tanto tiempo para pagar es desesperante.,Grupo Éxito
198,18/03/2020,No les crean!! Hacen está publicidad para que la gente crea que tienen sentido de pertenencia. Y en realidad forman parte del grupo de empresarios que NO QUIERE QUE EL PAIS ENTRE EN CUARENTENA. Solo les interesa su bolsillo y que los colombianos nos jodamos. YO NO LE CREO AL ÉXITO.,Grupo Éxito
198,18/03/2020,Les agradezco su aporte pero es muy poco el tiempo. que les están dando para ir a comprar por favor consideren darles más tiempo. No piensen solo en el dinero.,Grupo Éxito
198,18/03/2020,Aparte de estas medidas. deben considerar una mayor limpieza y desinfección en los pasillos. estanterías e incluso productos. ya que por ejemplo alguien puede tocer encima de las embolturas permaneciendo las bacterias y fácil se pueden llevar para la casa.,Grupo Éxito
198,18/03/2020,Excelente,Grupo Éxito
198,18/03/2020,Deberían tener abierto sólo media jornada porque como protejen a sus empleados y sus familias señores no sean egoísta con las vidas de los demás y protéjalos no solo con tapabocas también protéjalos con guantes y lentes protectores para la mucuosa de los ojos además de sus vestimentas,Grupo Éxito
198,18/03/2020,Señores grupo éxito aplaudo su forma de protección a su personal .el día lunes tuve la oportunidad de ser testigo como uno supervisor del almacén entrego a cada uno de sus empleados guantes y tapabocas. pero antes de ponerse estos guantes debían utilizar gel antibacterial. también para los que comprábamos en este almacén (éxito de Envigado) había gel antibacterial que podíamos usar. Gracias.,Grupo Éxito
198,18/03/2020,Excelente ,Grupo Éxito
198,18/03/2020,Exelente!!! Muchas gracias por su gran compromiso con la comunidad ,Grupo Éxito
198,18/03/2020,Exelente ..,Grupo Éxito
198,18/03/2020,Buenas tardes el horario que pones es para todos los éxitos ????,Grupo Éxito
198,18/03/2020,Por fin!!! La gente cómo es egoísta toca obligarla a cumplir. no faltarán los vivos que vayan cada 5 minutos a comprar dos tarros de alcohol.,Grupo Éxito
199,18/03/2020,Pésimo lo que hacen con los cajeros del éxito de niquia les dan tapa bocas y no lo están utilizando como debería de ser se lo colocan en la barbilla o para un lado de la cara y los guantes en muy mal estado y uno le dice al supervisor y hace caso omiso a lo que uno le dice entonces si eso está pasando en ese éxito cómo será en los otros por favor estamos en una emergencia muy delicada y es para poner más cuidado con esas cosas,Grupo Éxito
199,18/03/2020,Buenos días en éxito de colina no hay variedad en marcas de leche. no hay queso. no encontramos salchichas. Solo productos de una marca y lo más triste están subiendo los precios de los productos más del doble. Por favor no se aprovechen de la situación ,Grupo Éxito
199,18/03/2020,Salio en las moticias,Grupo Éxito
199,18/03/2020,Salio en las noticias,Grupo Éxito
199,18/03/2020,Yo veo que en el cajero hay unas cuatro personas parcialmente juntas. y una de ellas tiene las manos en la boca. Puede ser tos,Grupo Éxito
199,18/03/2020,Que horarios estan manejando??,Grupo Éxito
199,18/03/2020, Medidas y subiendo los precios. Aprovechando una situación nacional donde las personas están sufriendo por no poder recibir plata pero si tienen que pagar todo ... y ustedes subiendo de una manera ridícula los precios,Grupo Éxito
199,18/03/2020,Que buena medida. pero....será que los recaudos de las góticas no le ha alcanzado para donar mercados a los necesitados? @exito,Grupo Éxito
199,18/03/2020,Hola! Quería saber sí me pueden prestar una de las neveras del supermercado. ya que compré la mía por www.exito.com y me dicen que la orden fue cancelada y que me devuelven el dinero en un periodo de 20 días. Es que estoy en cuarentena encerrada en mi casa sin una arepa o bolsa de leche... por qué adivinen qué? No tengo nevera. Gracias! ,Grupo Éxito
199,18/03/2020,Buen manera del educar! Desde hace tiempo comento que se debe aprender a respetar el espacio personal. me han llegado a pisar los talones en las colas. cuando pido que por favor no se peguen. me miran como si estuviese loco. Buena iniciativa ,Grupo Éxito
199,18/03/2020,Metro por persona pero si no tienen tapa bocas nada hacen es ridículo esto primero exigir tapabocas hay si pueden hacer la fila,Grupo Éxito
199,18/03/2020,Precios muy caros. que pecado en este momento de calamidad. igualmente mi Hija compro un comedor para su bebé y le llegó sin las correas de seguridad. si le pasa algo mi nieto mientras lo utiliza el éxito será el culpable. la excusa es por comprar en línea. ellos no dan garantía de la compra.,Grupo Éxito
199,18/03/2020,La verdad ese éxito son muy hambrientos en ves de cerrar pero ellos no siguen trabajando hasta tarde como están vendiendo y no ven la salud de los empleados y de la gente muy mal echo eso les interesa La Plata no de los demás,Grupo Éxito
199,18/03/2020,No en todos los exitos. solo en los del Norte,Grupo Éxito
199,18/03/2020,Ojalá que de esto nos deje muchas enseñanzas. pero sobre todo que en Colombia aprendamos a hacer una fila. Dios. la gente se le pega a uno que siente uno la respiración no dejan nada de espacio. #dejenloparasiempre,Grupo Éxito
199,18/03/2020,Genial!!,Grupo Éxito
199,18/03/2020,No creo q lo hayan hecho en todos los almacenes del pais,Grupo Éxito
199,18/03/2020,Esto debe ser para siempre ,Grupo Éxito
199,18/03/2020,Los esperamos pronto nuevamente en venezuela....,Grupo Éxito
199,18/03/2020,Claaro. señalizan la distancia en las cajas y al fondo en los cajeros que se acomoden a su gusto. por eso no creo en estas cosas,Grupo Éxito
199,18/03/2020,Jajajja se me van a colar todos en la fila jajajjaj,Grupo Éxito
199,18/03/2020,Que no incrementen los precios de los productos. otra bonita forma de cuidarnos ,Grupo Éxito
199,18/03/2020,Eso por el sur de Bogotá no se ve,Grupo Éxito
199,18/03/2020,Excelente,Grupo Éxito
199,18/03/2020,Los mejores excelente,Grupo Éxito
199,18/03/2020,que exelente,Grupo Éxito
199,18/03/2020,Por favor dejen estos indicadores. para que empecemos a educarnos. a no golpear a las personas con los carritos de compras. a pasarle los productos por encima a los demás. a no colarse etc...,Grupo Éxito
199,18/03/2020,En qué exitos porque que en el centenario y Restrepo hay medidas de higiene y ni ningún tipo de control.,Grupo Éxito
199,18/03/2020,Jajaja . sobre todo. no han visto como esta el almacén de Laureles en Medellín. uno contra otro.,Grupo Éxito
199,18/03/2020,Q siempre sea haci por q nunca me ha parecido q de van estar encima los unos de los otros ni q le fueran apagar la cuenta al que esta en la caja y por seguridad buenísima idea q dure siempre ,Grupo Éxito
199,18/03/2020,Seria bueno que quedara permanente. porque esta uno en la fila y ya la otra persona lo empuja con el carrito,Grupo Éxito
199,18/03/2020,Excelente. deberían aplicarlo en los demas almacenes de cadena,Grupo Éxito
199,18/03/2020,Excelente iniciativa,Grupo Éxito
199,18/03/2020,Felicitaciones..,Grupo Éxito
199,18/03/2020,Y el plastiquerío de las frutas y verduras? Y los documentos anexos a la factura impresos absurdamente?,Grupo Éxito
200,21/03/2020,Si quiero pedir. pero voy a pagar con bonos sodexho. hay algún problema?,Grupo Éxito
200,21/03/2020,Entonces ya se puede comprar ven línea como antes?,Grupo Éxito
200,21/03/2020,Buenos días. Puedo comprar y pagar al recibir,Grupo Éxito
200,21/03/2020,Donde pues consultar sobre pagos de mi tarjeta exito,Grupo Éxito
200,21/03/2020,Sali a comprar el mercado para mi madre y debia pagar con la tarjeta exito de ella porque ahorita no tenemos otro medio de pago. Traje su cedula conmigo pero la persona encargada de las cajas no me dejo pagar aun cuando le dije que la llamaba por video. Ella es un adulto mayor y por lo tanto no puede cargar el mercado sola. Me parece el colmo la falta de colaboración de ustedes con la situación,Grupo Éxito
200,21/03/2020,Eso no funciona trate de comprar algo y ya me dice que mi dirección no tiene cobertura y en días anteriores me han traído pedidos que falta de respecto.,Grupo Éxito
200,21/03/2020,Buenas en valledupar éxito esta abierto?,Grupo Éxito
200,21/03/2020,@exito y que tanto han incrementado sus precios? A ver si sale comprar con ustedes,Grupo Éxito
200,21/03/2020,@grupoexito en tiempos de crisis ustedes son de los más beneficiados. pueden seguir trabajando e incluso generar más ventas les llegó su diciembre y han aprovechado para subir precios de manera descarada. se entiende lo de la demanda de productos y cost,Grupo Éxito
200,21/03/2020,Siii. Usureros. Muchas cosas de la canasta familiar están el doble del precio. Ahí les va la multa de la superintendencia. Y foto de evidencia.,Grupo Éxito
200,21/03/2020,Están locos si creen que les voy a comprar una pechuga de pollo en 30.000mil pesos ,Grupo Éxito
